Time,StepCount,cgShipMotion.ned.north [57 real output],cgShipMotion.ned.east [58 real output],cgShipMotion.ned.down [59 real output],cgShipMotion.angularDisplacement.yaw [73 real output],cgShipMotion.angularDisplacement.pitch [70 real output],cgShipMotion.angularDisplacement.roll [67 real output]
1.45,29,0,0,-1.024,360,0,0
1.55,31,0,0,-1.024,360,0,0
1.65,33,0,0,-1.024,360,0,0
1.75,35,0,0,-1.024,360,0,0
1.85,37,0,0,-1.024,360,0,0
1.95,39,0,0,-1.024,360,0,0
2.05,41,0,0,-1.024,360,0,0
2.15,43,0,0,-1.024,360,0,0
2.25,45,0,0,-1.024,360,0,0
2.35,47,0,0,-1.024,360,0,0
2.45,49,0,0,-1.024,360,0,0
2.55,51,0,0,-1.024,360,0,0
2.65,53,0,0,-1.024,360,0,0
2.75,55,0,0,-1.024,360,0,0
2.85,57,0,0,-1.024,360,0,0
2.95,59,0,0,-1.024,360,0,0
3.05,61,0,0,-1.024,360,0,0
3.15,63,0,0,-1.024,360,0,0
3.25,65,0,0,-1.024,360,0,0
3.35,67,0,0,-1.024,360,0,0
3.45,69,0,0,-1.024,360,0,0
3.55,71,0,0,-1.024,360,0,0
3.65,73,0,0,-1.024,360,0,0
3.75,75,0,0,-1.024,360,0,0
3.85,77,0,0,-1.024,360,0,0
3.95,79,0,0,-1.024,360,0,0
4.05,81,0,0,-1.024,360,0,0
4.15,83,0,0,-1.024,360,0,0
4.25,85,0,0,-1.024,360,0,0
4.35,87,0,0,-1.024,360,0,0
4.45,89,0,0,-1.024,360,0,0
4.55,91,0,0,-1.024,360,0,0
4.65,93,0,0,-1.024,360,0,0
4.75,95,0,0,-1.024,360,0,0
4.85,97,0,0,-1.024,360,0,0
4.95,99,0,0,-1.024,360,0,0
5.05,101,0,0,-1.024,360,0,0
5.15,103,0,0,-1.024,360,0,0
5.25,105,0,0,-1.024,360,0,0
5.35,107,0,0,-1.024,360,0,0
5.45,109,0,0,-1.024,360,0,0
5.55,111,0,0,-1.024,360,0,0
5.65,113,0,0,-1.024,360,0,0
5.75,115,0,0,-1.024,360,0,0
5.85,117,0,0,-1.024,360,0,0
5.95,119,0,0,-1.024,360,0,0
6.05,121,0,0,-1.024,360,0,0
6.15,123,0,0,-1.024,360,0,0
6.25,125,0,0,-1.024,360,0,0
6.35,127,0,0,-1.024,360,0,0
6.45,129,0,0,-1.024,360,0,0
6.55,131,0,0,-1.024,360,0,0
6.65,133,0,0,-1.024,360,0,0
6.75,135,0,0,-1.024,360,0,0
6.85,137,0,0,-1.024,360,0,0
6.95,139,0,0,-1.024,360,0,0
7.05,141,0,0,-1.024,360,0,0
7.15,143,0,0,-1.024,360,0,0
7.25,145,0,0,-1.024,360,0,0
7.35,147,0,0,-1.024,360,0,0
7.45,149,0,0,-1.024,360,0,0
7.55,151,0,0,-1.024,360,0,0
7.65,153,0,0,-1.024,360,0,0
7.75,155,0,0,-1.024,360,0,0
7.85,157,0,0,-1.024,360,0,0
7.95,159,0,0,-1.024,360,0,0
8.05,161,0,0,-1.024,360,0,0
8.15,163,0,0,-1.024,360,0,0
8.25,165,0,0,-1.024,360,0,0
8.35,167,0,0,-1.024,360,0,0
8.45,169,0,0,-1.024,360,0,0
8.55,171,0,0,-1.024,360,0,0
8.65,173,0,0,-1.024,360,0,0
8.75,175,0,0,-1.024,360,0,0
8.85,177,0,0,-1.024,360,0,0
8.95,179,0,0,-1.024,360,0,0
9.05,181,0,0,-1.024,360,0,0
9.15,183,0,0,-1.024,360,0,0
9.25,185,0,0,-1.024,360,0,0
9.35,187,0,0,-1.024,360,0,0
9.45,189,0,0,-1.024,360,0,0
9.55,191,0,0,-1.024,360,0,0
9.65,193,0,0,-1.024,360,0,0
9.75,195,0,0,-1.024,360,0,0
9.85,197,0,0,-1.024,360,0,0
9.95,199,0,0,-1.024,360,0,0
10.05,201,0,0,-1.024,360,0,0
10.15,203,0,0,-1.024,360,0,0
10.25,205,0,0,-1.024,360,0,0
10.35,207,0,0,-1.024,360,0,0
10.45,209,0,0,-1.024,360,0,0
10.55,211,0,0,-1.024,360,0,0
10.65,213,0,0,-1.024,360,0,0
10.75,215,0,0,-1.024,360,0,0
10.85,217,0,0,-1.024,360,0,0
10.95,219,0,0,-1.024,360,0,0
11.05,221,0,0,-1.024,360,0,0
11.15,223,0,0,-1.024,360,0,0
11.25,225,0,0,-1.024,360,0,0
11.35,227,0,0,-1.024,360,0,0
11.45,229,0,0,-1.024,360,0,0
11.55,231,0,0,-1.024,360,0,0
11.65,233,0,0,-1.024,360,0,0
11.75,235,0,0,-1.024,360,0,0
11.85,237,0,0,-1.024,360,0,0
11.95,239,0,0,-1.024,360,0,0
12.05,241,0,0,-1.024,360,0,0
12.15,243,0,0,-1.024,360,0,0
12.25,245,0,0,-1.024,360,0,0
12.35,247,0,0,-1.024,360,0,0
12.45,249,0,0,-1.024,360,0,0
12.55,251,0,0,-1.024,360,0,0
12.65,253,0,0,-1.024,360,0,0
12.75,255,0,0,-1.024,360,0,0
12.85,257,0,0,-1.024,360,0,0
12.95,259,0,0,-1.024,360,0,0
13.05,261,0,0,-1.024,360,0,0
13.15,263,0,0,-1.024,360,0,0
13.25,265,0,0,-1.024,360,0,0
13.35,267,0,0,-1.024,360,0,0
13.45,269,0,0,-1.024,360,0,0
13.55,271,0,0,-1.024,360,0,0
13.65,273,0,0,-1.024,360,0,0
13.75,275,0,0,-1.024,360,0,0
13.85,277,0,0,-1.024,360,0,0
13.95,279,0,0,-1.024,360,0,0
14.05,281,0,0,-1.024,360,0,0
14.15,283,0,0,-1.024,360,0,0
14.25,285,0,0,-1.024,360,0,0
14.35,287,0,0,-1.024,360,0,0
14.45,289,0,0,-1.024,360,0,0
14.55,291,0,0,-1.024,360,0,0
14.65,293,0,0,-1.024,360,0,0
14.75,295,0,0,-1.024,360,0,0
14.85,297,0,0,-1.024,360,0,0
14.95,299,0,0,-1.024,360,0,0
15.05,301,0,0,-1.024,360,0,0
15.15,303,0,0,-1.024,360,0,0
15.25,305,0,0,-1.024,360,0,0
15.35,307,0,0,-1.024,360,0,0
15.45,309,0,0,-1.024,360,0,0
15.55,311,0,0,-1.024,360,0,0
15.65,313,0,0,-1.024,360,0,0
15.75,315,0,0,-1.024,360,0,0
15.85,317,0,0,-1.024,360,0,0
15.95,319,0,0,-1.024,360,0,0
16.05,321,0,0,-1.024,360,0,0
16.15,323,0,0,-1.024,360,0,0
16.25,325,0,0,-1.024,360,0,0
16.35,327,0,0,-1.024,360,0,0
16.45,329,0,0,-1.024,360,0,0
16.55,331,0,0,-1.024,360,0,0
16.65,333,0,0,-1.024,360,0,0
16.75,335,0,0,-1.024,360,0,0
16.85,337,0,0,-1.024,360,0,0
16.95,339,0,0,-1.024,360,0,0
17.05,341,0,0,-1.024,360,0,0
17.15,343,0,0,-1.024,360,0,0
17.25,345,0,0,-1.024,360,0,0
17.35,347,0,0,-1.024,360,0,0
17.45,349,0,0,-1.024,360,0,0
17.55,351,0,0,-1.024,360,0,0
17.65,353,0,0,-1.024,360,0,0
17.75,355,0,0,-1.024,360,0,0
17.85,357,0,0,-1.024,360,0,0
17.95,359,0,0,-1.024,360,0,0
18.05,361,0,0,-1.024,360,0,0
18.15,363,0,0,-1.024,360,0,0
18.25,365,0,0,-1.024,360,0,0
18.35,367,0,0,-1.024,360,0,0
18.45,369,0,0,-1.024,360,0,0
18.55,371,0,0,-1.024,360,0,0
18.65,373,0,0,-1.024,360,0,0
18.75,375,0,0,-1.024,360,0,0
18.85,377,0,0,-1.024,360,0,0
18.95,379,0,0,-1.024,360,0,0
19.05,381,0,0,-1.024,360,0,0
19.15,383,0,0,-1.024,360,0,0
19.25,385,0,0,-1.024,360,0,0
19.35,387,0,0,-1.024,360,0,0
19.45,389,0,0,-1.024,360,0,0
19.55,391,0,0,-1.024,360,0,0
19.65,393,0,0,-1.024,360,0,0
19.75,395,0,0,-1.024,360,0,0
19.85,397,0,0,-1.024,360,0,0
19.95,399,0,0,-1.024,360,0,0
20.05,401,0,0,-1.024,360,0,0
20.15,403,0,0,-1.024,360,0,0
20.25,405,0,0,-1.024,360,0,0
20.35,407,0,0,-1.024,360,0,0
20.45,409,0,0,-1.024,360,0,0
20.55,411,0,0,-1.024,360,0,0
20.65,413,0,0,-1.024,360,0,0
20.75,415,0,0,-1.024,360,0,0
20.85,417,0,0,-1.024,360,0,0
20.95,419,0,0,-1.024,360,0,0
21.05,421,0,0,-1.024,360,0,0
21.15,423,0,0,-1.024,360,0,0
21.25,425,0,0,-1.024,360,0,0
21.35,427,0,0,-1.024,360,0,0
21.45,429,0,0,-1.024,360,0,0
21.55,431,0,0,-1.024,360,0,0
21.65,433,0,0,-1.024,360,0,0
21.75,435,0,0,-1.024,360,0,0
21.85,437,0,0,-1.024,360,0,0
21.95,439,0,0,-1.024,360,0,0
22.05,441,0,0,-1.024,360,0,0
22.15,443,0,0,-1.024,360,0,0
22.25,445,0,0,-1.024,360,0,0
22.35,447,0,0,-1.024,360,0,0
22.45,449,0,0,-1.024,360,0,0
22.55,451,0,0,-1.024,360,0,0
22.65,453,0,0,-1.024,360,0,0
22.75,455,0,0,-1.024,360,0,0
22.85,457,0,0,-1.024,360,0,0
22.95,459,0,0,-1.024,360,0,0
23.05,461,0,0,-1.024,360,0,0
23.15,463,0,0,-1.024,360,0,0
23.25,465,0,0,-1.024,360,0,0
23.35,467,0,0,-1.024,360,0,0
23.45,469,0,0,-1.024,360,0,0
23.55,471,0,0,-1.024,360,0,0
23.65,473,0,0,-1.024,360,0,0
23.75,475,0,0,-1.024,360,0,0
23.85,477,0,0,-1.024,360,0,0
23.95,479,0,0,-1.024,360,0,0
24.05,481,0,0,-1.024,360,0,0
24.15,483,0,0,-1.024,360,0,0
24.25,485,0,0,-1.024,360,0,0
24.35,487,0,0,-1.024,360,0,0
24.45,489,0,0,-1.024,360,0,0
24.55,491,0,0,-1.024,360,0,0
24.65,493,0,0,-1.024,360,0,0
24.75,495,0,0,-1.024,360,0,0
24.85,497,0,0,-1.024,360,0,0
24.95,499,0,0,-1.024,360,0,0
25.05,501,0,0,-1.024,360,0,0
25.15,503,0,0,-1.024,360,0,0
25.25,505,0,0,-1.024,360,0,0
25.35,507,0,0,-1.024,360,0,0
25.45,509,0,0,-1.024,360,0,0
25.55,511,0,0,-1.024,360,0,0
25.65,513,0,0,-1.024,360,0,0
25.75,515,0,0,-1.024,360,0,0
25.85,517,0,0,-1.024,360,0,0
25.95,519,0,0,-1.024,360,0,0
26.05,521,0,0,-1.024,360,0,0
26.15,523,0,0,-1.024,360,0,0
26.25,525,0,0,-1.024,360,0,0
26.35,527,0,0,-1.024,360,0,0
26.45,529,0,0,-1.024,360,0,0
26.55,531,0,0,-1.024,360,0,0
26.65,533,0,0,-1.024,360,0,0
26.75,535,0,0,-1.024,360,0,0
26.85,537,0,0,-1.024,360,0,0
26.95,539,0,0,-1.024,360,0,0
27.05,541,0,0,-1.024,360,0,0
27.15,543,0,0,-1.024,360,0,0
27.25,545,0,0,-1.024,360,0,0
27.35,547,0,0,-1.024,360,0,0
27.45,549,0,0,-1.024,360,0,0
27.55,551,0,0,-1.024,360,0,0
27.65,553,0,0,-1.024,360,0,0
27.75,555,0,0,-1.024,360,0,0
27.85,557,0,0,-1.024,360,0,0
27.95,559,0,0,-1.024,360,0,0
28.05,561,0,0,-1.024,360,0,0
28.15,563,0,0,-1.024,360,0,0
28.25,565,0,0,-1.024,360,0,0
28.35,567,0,0,-1.024,360,0,0
28.45,569,0,0,-1.024,360,0,0
28.55,571,0,0,-1.024,360,0,0
28.65,573,0,0,-1.024,360,0,0
28.75,575,0,0,-1.024,360,0,0
28.85,577,0,0,-1.024,360,0,0
28.95,579,0,0,-1.024,360,0,0
29.05,581,0,0,-1.024,360,0,0
29.15,583,0,0,-1.024,360,0,0
29.25,585,0,0,-1.024,360,0,0
29.35,587,0,0,-1.024,360,0,0
29.45,589,0,0,-1.024,360,0,0
29.55,591,0,0,-1.024,360,0,0
29.65,593,0,0,-1.024,360,0,0
29.75,595,0,0,-1.024,360,0,0
29.85,597,0,0,-1.024,360,0,0
29.95,599,0,0,-1.024,360,0,0
30.05,601,0,0,-1.024,360,0,0
30.15,603,0,0,-1.024,360,0,0
30.25,605,0,0,-1.024,360,0,0
30.35,607,0,0,-1.024,360,0,0
30.45,609,0,0,-1.024,360,0,0
30.55,611,0,0,-1.024,360,0,0
30.65,613,0,0,-1.024,360,0,0
30.75,615,0,0,-1.024,360,0,0
30.85,617,0,0,-1.024,360,0,0
30.95,619,0,0,-1.024,360,0,0
31.05,621,0,0,-1.024,360,0,0
31.15,623,0,0,-1.024,360,0,0
31.25,625,0,0,-1.024,360,0,0
31.35,627,0,0,-1.024,360,0,0
31.45,629,0,0,-1.024,360,0,0
31.55,631,0,0,-1.024,360,0,0
31.65,633,0,0,-1.024,360,0,0
31.75,635,0,0,-1.024,360,0,0
31.85,637,0,0,-1.024,360,0,0
31.95,639,0,0,-1.024,360,0,0
32.05,641,0,0,-1.024,360,0,0
32.15,643,0,0,-1.024,360,0,0
32.25,645,0,0,-1.024,360,0,0
32.35,647,0,0,-1.024,360,0,0
32.45,649,0,0,-1.024,360,0,0
32.55,651,0,0,-1.024,360,0,0
32.65,653,0,0,-1.024,360,0,0
32.75,655,0,0,-1.024,360,0,0
32.85,657,0,0,-1.024,360,0,0
32.95,659,0,0,-1.024,360,0,0
33.05,661,0,0,-1.024,360,0,0
33.15,663,0,0,-1.024,360,0,0
33.25,665,0,0,-1.024,360,0,0
33.35,667,0,0,-1.024,360,0,0
33.45,669,0,0,-1.024,360,0,0
33.55,671,0,0,-1.024,360,0,0
33.65,673,0,0,-1.024,360,0,0
33.75,675,0,0,-1.024,360,0,0
33.85,677,0,0,-1.024,360,0,0
33.95,679,0,0,-1.024,360,0,0
34.05,681,0,0,-1.024,360,0,0
34.15,683,0,0,-1.024,360,0,0
34.25,685,0,0,-1.024,360,0,0
34.35,687,0,0,-1.024,360,0,0
34.45,689,0,0,-1.024,360,0,0
34.55,691,0,0,-1.024,360,0,0
34.65,693,0,0,-1.024,360,0,0
34.75,695,0,0,-1.024,360,0,0
34.85,697,0,0,-1.024,360,0,0
34.95,699,0,0,-1.024,360,0,0
35.05,701,0,0,-1.024,360,0,0
35.15,703,0,0,-1.024,360,0,0
35.25,705,0,0,-1.024,360,0,0
35.35,707,0,0,-1.024,360,0,0
35.45,709,0,0,-1.024,360,0,0
35.55,711,0,0,-1.024,360,0,0
35.65,713,0,0,-1.024,360,0,0
35.75,715,0,0,-1.024,360,0,0
35.85,717,0,0,-1.024,360,0,0
35.95,719,0,0,-1.024,360,0,0
36.05,721,0,0,-1.024,360,0,0
36.15,723,0,0,-1.024,360,0,0
36.25,725,0,0,-1.024,360,0,0
36.35,727,0,0,-1.024,360,0,0
36.45,729,0,0,-1.024,360,0,0
36.55,731,0,0,-1.024,360,0,0
36.65,733,0,0,-1.024,360,0,0
36.75,735,0,0,-1.024,360,0,0
36.85,737,0,0,-1.024,360,0,0
36.95,739,0,0,-1.024,360,0,0
37.05,741,0,0,-1.024,360,0,0
37.15,743,0,0,-1.024,360,0,0
37.25,745,0,0,-1.024,360,0,0
37.35,747,0,0,-1.024,360,0,0
37.45,749,0,0,-1.024,360,0,0
37.55,751,0,0,-1.024,360,0,0
37.65,753,0,0,-1.024,360,0,0
37.75,755,0,0,-1.024,360,0,0
37.85,757,0,0,-1.024,360,0,0
37.95,759,0,0,-1.024,360,0,0
38.05,761,0,0,-1.024,360,0,0
38.15,763,0,0,-1.024,360,0,0
38.25,765,0,0,-1.024,360,0,0
38.35,767,0,0,-1.024,360,0,0
38.45,769,0,0,-1.024,360,0,0
38.55,771,0,0,-1.024,360,0,0
38.65,773,0,0,-1.024,360,0,0
38.75,775,0,0,-1.024,360,0,0
38.85,777,0,0,-1.024,360,0,0
38.95,779,0,0,-1.024,360,0,0
39.05,781,0,0,-1.024,360,0,0
39.15,783,0,0,-1.024,360,0,0
39.25,785,0,0,-1.024,360,0,0
39.35,787,0,0,-1.024,360,0,0
39.45,789,0,0,-1.024,360,0,0
39.55,791,0,0,-1.024,360,0,0
39.65,793,0,0,-1.024,360,0,0
39.75,795,0,0,-1.024,360,0,0
39.85,797,0,0,-1.024,360,0,0
39.95,799,0,0,-1.024,360,0,0
40.05,801,0,0,-1.024,360,0,0
40.15,803,0,0,-1.024,360,0,0
40.25,805,0,0,-1.024,360,0,0
40.35,807,0,0,-1.024,360,0,0
40.45,809,0,0,-1.024,360,0,0
40.55,811,0,0,-1.024,360,0,0
40.65,813,0,0,-1.024,360,0,0
40.75,815,0,0,-1.024,360,0,0
40.85,817,0,0,-1.024,360,0,0
40.95,819,0,0,-1.024,360,0,0
41.05,821,0,0,-1.024,360,0,0
41.15,823,0,0,-1.024,360,0,0
41.25,825,0,0,-1.024,360,0,0
41.35,827,0,0,-1.024,360,0,0
41.45,829,0,0,-1.024,360,0,0
41.55,831,0,0,-1.024,360,0,0
41.65,833,0,0,-1.024,360,0,0
41.75,835,0,0,-1.024,360,0,0
41.85,837,0,0,-1.024,360,0,0
41.95,839,0,0,-1.024,360,0,0
42.05,841,0,0,-1.024,360,0,0
42.15,843,0,0,-1.024,360,0,0
42.25,845,0,0,-1.024,360,0,0
42.35,847,0,0,-1.024,360,0,0
42.45,849,0,0,-1.024,360,0,0
42.55,851,0,0,-1.024,360,0,0
42.65,853,0,0,-1.024,360,0,0
42.75,855,0,0,-1.024,360,0,0
42.85,857,0,0,-1.024,360,0,0
42.95,859,0,0,-1.024,360,0,0
43.05,861,0,0,-1.024,360,0,0
43.15,863,0,0,-1.024,360,0,0
43.25,865,0,0,-1.024,360,0,0
43.35,867,0,0,-1.024,360,0,0
43.45,869,0,0,-1.024,360,0,0
43.55,871,0,0,-1.024,360,0,0
43.65,873,0,0,-1.024,360,0,0
43.75,875,0,0,-1.024,360,0,0
43.85,877,0,0,-1.024,360,0,0
43.95,879,0,0,-1.024,360,0,0
44.05,881,0,0,-1.024,360,0,0
44.15,883,0,0,-1.024,360,0,0
44.25,885,0,0,-1.024,360,0,0
44.35,887,0,0,-1.024,360,0,0
44.45,889,0,0,-1.024,360,0,0
44.55,891,0,0,-1.024,360,0,0
44.65,893,0,0,-1.024,360,0,0
44.75,895,0,0,-1.024,360,0,0
44.85,897,0,0,-1.024,360,0,0
44.95,899,0,0,-1.024,360,0,0
45.05,901,0,0,-1.024,360,0,0
45.15,903,0,0,-1.024,360,0,0
45.25,905,0,0,-1.024,360,0,0
45.35,907,0,0,-1.024,360,0,0
45.45,909,0,0,-1.024,360,0,0
45.55,911,0,0,-1.024,360,0,0
45.65,913,0,0,-1.024,360,0,0
45.75,915,0,0,-1.024,360,0,0
45.85,917,0,0,-1.024,360,0,0
45.95,919,0,0,-1.024,360,0,0
46.05,921,0,0,-1.024,360,0,0
46.15,923,0,0,-1.024,360,0,0
46.25,925,0,0,-1.024,360,0,0
46.35,927,0,0,-1.024,360,0,0
46.45,929,0,0,-1.024,360,0,0
46.55,931,0,0,-1.024,360,0,0
46.65,933,0,0,-1.024,360,0,0
46.75,935,0,0,-1.024,360,0,0
46.85,937,0,0,-1.024,360,0,0
46.95,939,0,0,-1.024,360,0,0
47.05,941,0,0,-1.024,360,0,0
47.15,943,0,0,-1.024,360,0,0
47.25,945,0,0,-1.024,360,0,0
47.35,947,0,0,-1.024,360,0,0
47.45,949,0,0,-1.024,360,0,0
47.55,951,0,0,-1.024,360,0,0
47.65,953,0,0,-1.024,360,0,0
47.75,955,0,0,-1.024,360,0,0
47.85,957,0,0,-1.024,360,0,0
47.95,959,0,0,-1.024,360,0,0
48.05,961,0,0,-1.024,360,0,0
48.15,963,0,0,-1.024,360,0,0
48.25,965,0,0,-1.024,360,0,0
48.35,967,0,0,-1.024,360,0,0
48.45,969,0,0,-1.024,360,0,0
48.55,971,0,0,-1.024,360,0,0
48.65,973,0,0,-1.024,360,0,0
48.75,975,0,0,-1.024,360,0,0
48.85,977,0,0,-1.024,360,0,0
48.95,979,0,0,-1.024,360,0,0
49.05,981,0,0,-1.024,360,0,0
49.15,983,0,0,-1.024,360,0,0
49.25,985,0,0,-1.024,360,0,0
49.35,987,0,0,-1.024,360,0,0
49.45,989,0,0,-1.024,360,0,0
49.55,991,0,0,-1.024,360,0,0
49.65,993,0,0,-1.024,360,0,0
49.75,995,0,0,-1.024,360,0,0
49.85,997,0,0,-1.024,360,0,0
49.95,999,0,0,-1.024,360,0,0
50.05,1001,0,0,-1.024,360,0,0
50.15,1003,0,0,-1.024,360,0,0
50.25,1005,2.84416e-08,-1.88601e-08,-1.024,7.62544e-07,3.64074e-08,4.74416e-07
50.35,1007,2.35763e-07,-1.56944e-07,-1.024,6.28919e-06,3.00211e-07,3.93783e-06
50.45,1009,8.01794e-07,-5.37181e-07,-1.024,2.12083e-05,1.01186e-06,1.34216e-05
50.55,1011,1.89884e-06,-1.28292e-06,-1.024,4.96529e-05,2.36641e-06,3.18729e-05
50.65,1013,3.70346e-06,-2.52666e-06,-1.024,9.55063e-05,4.54244e-06,6.2345e-05
50.75,1015,6.40635e-06,-4.41631e-06,-1.024,0.000162646,7.70957e-06,0.000108135
50.85,1017,1.02175e-05,-7.11773e-06,-1.024,0.000255089,1.20308e-05,0.00017283
50.95,1019,1.53691e-05,-1.08153e-05,-1.024,0.000377084,1.76618e-05,0.000260307
51.05,1021,2.21165e-05,-1.57118e-05,-1.024,0.000533171,2.47498e-05,0.000374703
51.15,1023,3.07395e-05,-2.20276e-05,-1.024,0.000728225,3.3431e-05,0.000520376
51.25,1025,4.15433e-05,-3.00004e-05,-1.024,0.000967499,4.38294e-05,0.000701863
51.35,1027,5.48583e-05,-3.9885e-05,-1.024,0.00125665,5.60557e-05,0.000923832
51.45,1029,7.10417e-05,-5.1953e-05,-1.024,0.00160176,7.02055e-05,0.00119104
51.55,1031,9.04771e-05,-6.64926e-05,-1.024,0.00200936,8.63597e-05,0.00150827
51.65,1033,0.000113576,-8.38094e-05,-1.024,0.00248644,0.000104584,0.00188032
51.75,1035,0.000140777,-0.000104226,-1.024,0.00304044,0.00012493,0.00231194
51.85,1037,0.000172548,-0.000128085,-1.02401,0.0036793,0.000147433,0.00280776
51.95,1039,0.000209386,-0.000155743,-1.02401,0.0044114,0.000172118,0.00337232
52.05,1041,0.000251817,-0.00018758,-1.02401,0.00524562,0.000198996,0.00400997
52.15,1043,0.000300397,-0.000223993,-1.02401,0.00619131,0.000228068,0.00472485
52.25,1045,0.000355713,-0.0002654,-1.02401,0.00725828,0.000259328,0.00552086
52.35,1047,0.000418383,-0.000312239,-1.02401,0.00845684,0.000292759,0.00640163
52.45,1049,0.000489055,-0.000364968,-1.02401,0.00979776,0.000328343,0.00737049
52.55,1051,0.000568412,-0.000424067,-1.02401,0.0112923,0.000366053,0.00843041
52.65,1053,0.000657167,-0.000490037,-1.02401,0.0129522,0.000405864,0.00958404
52.75,1055,0.000756068,-0.000563399,-1.02402,0.0147898,0.000447749,0.0108336
52.85,1057,0.000865895,-0.000644698,-1.02402,0.0168176,0.00049168,0.012181
52.95,1059,0.000987462,-0.000734498,-1.02402,0.019049,0.000537633,0.0136275
53.05,1061,0.00112162,-0.000833388,-1.02402,0.0214977,0.000585585,0.0151744
53.15,1063,0.00126925,-0.000941974,-1.02402,0.0241778,0.000635519,0.016822
53.25,1065,0.00143127,-0.00106089,-1.02402,0.0271042,0.000687418,0.0185706
53.35,1067,0.00160863,-0.00119078,-1.02403,0.0302921,0.000741275,0.0204199
53.45,1069,0.00180234,-0.00133233,-1.02403,0.0337572,0.000797084,0.0223691
53.55,1071,0.0020134,-0.00148622,-1.02403,0.0375158,0.000854844,0.0244173
53.65,1073,0.0022429,-0.00165318,-1.02403,0.0415848,0.000914562,0.0265627
53.75,1075,0.00249192,-0.00183394,-1.02403,0.0459814,0.000976244,0.0288036
53.85,1077,0.00276162,-0.00202926,-1.02404,0.0507235,0.00103991,0.0311377
53.95,1079,0.00305316,-0.00223992,-1.02404,0.0558296,0.00110556,0.0335623
54.05,1081,0.00336776,-0.00246673,-1.02404,0.0613184,0.00117323,0.0360747
54.15,1083,0.00370668,-0.0027105,-1.02404,0.0672095,0.00124294,0.0386716
54.25,1085,0.0040712,-0.00297208,-1.02405,0.0735228,0.0013147,0.0413497
54.35,1087,0.00446267,-0.00325234,-1.02405,0.0802788,0.00138854,0.0441053
54.45,1089,0.00488245,-0.00355216,-1.02405,0.0874986,0.00146449,0.0469346
54.55,1091,0.00533196,-0.00387244,-1.02405,0.0952036,0.00154256,0.0498338
54.65,1093,0.00581265,-0.00421412,-1.02406,0.103416,0.00162278,0.0527989
54.75,1095,0.00632601,-0.00457813,-1.02406,0.112158,0.00170517,0.0558259
54.85,1097,0.00687357,-0.00496545,-1.02406,0.121454,0.00178973,0.0589107
54.95,1099,0.00745692,-0.00537706,-1.02406,0.131326,0.00187649,0.0620493
55.05,1101,0.00807767,-0.00581397,-1.02407,0.141799,0.00196546,0.0652377
55.15,1103,0.00873747,-0.00627721,-1.02407,0.152898,0.00205664,0.0684722
55.25,1105,0.00943802,-0.00676781,-1.02407,0.164647,0.00215004,0.071749
55.35,1107,0.0101811,-0.00728684,-1.02408,0.177073,0.00224565,0.0750646
55.45,1109,0.0109684,-0.00783538,-1.02408,0.190201,0.00234348,0.0784157
55.55,1111,0.0118018,-0.00841453,-1.02408,0.204058,0.0024435,0.0817991
55.65,1113,0.0126833,-0.0090254,-1.02409,0.218672,0.00254573,0.0852122
55.75,1115,0.0136146,-0.00966914,-1.02409,0.23407,0.00265013,0.0886522
55.85,1117,0.0145977,-0.0103469,-1.0241,0.250279,0.00275669,0.0921169
55.95,1119,0.0156346,-0.0110598,-1.0241,0.26733,0.0028654,0.0956043
56.05,1121,0.0167275,-0.0118091,-1.0241,0.28525,0.00297621,0.099113
56.15,1123,0.0178782,-0.012596,-1.02411,0.30407,0.00308911,0.102642
56.25,1125,0.0190891,-0.0134216,-1.02411,0.323818,0.00320406,0.106189
56.35,1127,0.0203621,-0.0142873,-1.02412,0.344526,0.00332102,0.109755
56.45,1129,0.0216996,-0.0151942,-1.02412,0.366225,0.00343996,0.113339
56.55,1131,0.0231037,-0.0161436,-1.02413,0.388945,0.00356084,0.11694
56.65,1133,0.0245768,-0.0171368,-1.02413,0.412719,0.00368363,0.120561
56.75,1135,0.0261212,-0.018175,-1.02414,0.437578,0.00380829,0.1242
56.85,1137,0.0277393,-0.0192597,-1.02414,0.463554,0.00393478,0.127859
56.95,1139,0.0294334,-0.0203919,-1.02415,0.490681,0.00406306,0.131539
57.05,1141,0.0312061,-0.0215732,-1.02415,0.518991,0.0041931,0.135241
57.15,1143,0.0330598,-0.0228047,-1.02416,0.548519,0.00432486,0.138966
57.25,1145,0.0349971,-0.0240879,-1.02416,0.579297,0.00445829,0.142717
57.35,1147,0.0370205,-0.025424,-1.02417,0.61136,0.00459336,0.146496
57.45,1149,0.0391327,-0.0268144,-1.02417,0.644742,0.00473003,0.150303
57.55,1151,0.0413364,-0.0282605,-1.02418,0.679478,0.00486826,0.15414
57.65,1153,0.0436343,-0.0297635,-1.02419,0.715602,0.005008,0.158011
57.75,1155,0.046029,-0.0313249,-1.02419,0.753151,0.00514921,0.161915
57.85,1157,0.0485235,-0.032946,-1.0242,0.792158,0.00529185,0.165856
57.95,1159,0.0511205,-0.0346282,-1.02421,0.832661,0.00543587,0.169835
58.05,1161,0.0538229,-0.0363727,-1.02421,0.874694,0.00558121,0.173853
58.15,1163,0.0566336,-0.038181,-1.02422,0.918293,0.00572784,0.177912
58.25,1165,0.0595556,-0.0400544,-1.02422,0.963495,0.00587569,0.182012
